ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
4838,0.533,0.0052,0.101333333333,0.274283333333,0.0861833333333
4839,0.7441,0.0016,0.0482533333333,0.0805,0.125546666667
4840,0.1088,0.0062,0.2574,0.2494,0.3782
4841,0.9136,0.0,0.001,0.0738,0.0116
4842,0.0848,0.0004,0.229033333333,0.425966666667,0.2598
4843,0.7196,0.0,0.008,0.142,0.1304
4844,0.1456,0.0014,0.0374,0.3948,0.4208
4845,0.016,0.0388,0.0376,0.0002,0.9074
4846,0.3252,0.0166,0.0258,0.5734,0.059
4847,0.1178,0.003,0.0412,0.1718,0.6662
4848,0.9642,0.0002,0.001,0.002,0.0326
4849,0.6866,0.0,0.0086,0.2242,0.0806
4850,0.587196666667,0.0022,0.0524,0.056,0.302203333333
4851,0.7586,0.0,0.002,0.1098,0.1296
4852,0.8958,0.0002,0.001,0.0362,0.0668
4853,0.439266666667,0.0,0.0152,0.308,0.237533333333
4854,0.363,0.0002,0.0648,0.418,0.154
4855,0.3926,0.0,0.0068,0.4174,0.1832
4856,0.1926,0.0006,0.1916,0.3946,0.2206
4857,0.3534,0.0014,0.0212,0.165733333333,0.458266666667
4858,0.875,0.0008,0.0044,0.0694,0.0504
4859,0.102533333333,0.0,0.0246,0.7256,0.147266666667
4860,0.5204,0.0002,0.0004,0.04,0.439
4861,0.8148,0.0014,0.0312,0.0044,0.1482
4862,0.1222,0.003,0.0153604761905,0.0076,0.85183952381
4863,0.4598,0.0004,0.0172,0.1898,0.3328
4864,0.7344,0.0,0.0026,0.2132,0.0498
4865,0.2878,0.0004,0.0218,0.6156,0.0744
4866,0.6324,0.0,0.0102,0.2972,0.0602
4867,0.6148,0.0,0.022,0.186266666667,0.176933333333
4868,0.3924,0.0016,0.042,0.3526,0.2114
4869,0.51081,0.0058,0.0028,0.0066,0.47399
4870,0.4763,0.0004,0.0498,0.3968,0.0767
4871,0.5046,0.0012,0.0098,0.0146,0.4698
4872,0.9122,0.003,0.0048,0.0144,0.0656
4873,0.952603333333,0.0,0.00419666666667,0.012,0.0312
4874,0.2636,0.0,0.023,0.625,0.0884
4875,0.8574,0.0006,0.0102,0.0164,0.1154
4876,0.1232,0.0152,0.0796,0.2958,0.4862
4877,0.249433333333,0.0012,0.0098,0.065,0.674566666667
4878,0.0127066666667,0.0016,0.0146933333333,0.0004,0.9706
4879,0.923676190476,0.0002,0.0,0.0212,0.0549238095238
4880,0.0996666666667,0.0008,0.00553333333333,0.001,0.893
4881,0.0126,0.0086,0.0498,0.004,0.925
4882,0.932483333333,0.0002,0.0261166666667,0.0088,0.0324
4883,0.0826,0.0034,0.0432,0.0238,0.847
4884,0.8978,0.0,0.002,0.0424,0.0578
4885,0.0008,0.0024,0.0182,0.0004,0.9782
4886,0.15048,0.0154023809524,0.0372,0.0494,0.747517619048
4887,0.644856666667,0.001,0.0084,0.0612,0.284543333333
4888,0.730683333333,0.0004,0.013,0.16272,0.0931966666667
4889,0.624,0.0,0.0188,0.2398,0.1174
4890,0.1404,0.0,0.0214,0.5472,0.291
4891,0.745816666667,0.0062,0.0126,0.003,0.232383333333
4892,0.64446,0.0,0.0052,0.3018,0.04854
4893,0.312476666667,0.0,0.00156666666667,0.0084,0.677556666667
4894,0.314,0.0002,0.0476,0.1956,0.4426
4895,0.0891,0.0416,0.117796666667,0.0404,0.711103333333
4896,0.001,0.0024,0.0058,0.425167900433,0.565632099567
4897,0.7212,0.0,0.011,0.113,0.1548
4898,0.0006,0.0,0.00646666666667,0.0004,0.992533333333
4899,0.1318,0.012,0.2198,0.2064,0.43
4900,0.0192,0.0026,0.0616,0.0112,0.9054
4901,0.486366666667,0.0002,0.0168,0.1952,0.301433333333
4902,0.2784,0.0012,0.0304,0.0182,0.6718
4903,0.4272,0.0192,0.029,0.0654,0.4592
4904,0.408,0.0002,0.019,0.1684,0.4044
4905,0.508566666667,0.0004,0.0258,0.213833333333,0.2514
4906,0.5688,0.0014,0.012,0.2376,0.1802
4907,0.1682,0.0,0.0324,0.430266666667,0.369133333333
4908,0.277696666667,0.0012,0.0034,0.0743333333333,0.64337
4909,0.3794,0.0024,0.0381133333333,0.51722,0.0628666666667
4910,0.8424,0.0,0.005,0.11965,0.03295
4911,0.2456,0.0012,0.0096,0.2444,0.4992
4912,0.8484,0.0,0.0078,0.0122,0.1316
4913,0.7388,0.0002,0.0098,0.1292,0.122
4914,0.628133333333,0.0016,0.1262,0.0328,0.211266666667
4915,0.1484,0.0056,0.0716,0.4152,0.3592
4916,0.0162,0.0062,0.0096,0.0096,0.9584
4917,0.5582,0.0002,0.0064,0.35525,0.07995
4918,0.0422,0.0278,0.1062,0.0068,0.817
4919,0.394663333333,0.0,0.0132,0.14186,0.450276666667
4920,0.0752,0.0024,0.1246,0.513,0.2848
4921,0.9336,0.0,0.0108,0.0164,0.0392
4922,0.4383,0.0,0.003,0.3775,0.1812
4923,0.391083333333,0.0006,0.0038,0.1994,0.405116666667
4924,0.005,0.0168,0.1604,0.0128,0.805
4925,0.6248,0.0004,0.0084,0.2754,0.091
4926,0.4316,0.0024,0.0196,0.0724,0.474
4927,0.601333333333,0.0002,0.0034,0.340933333333,0.0541333333333
4928,0.41848,0.0006,0.0777,0.04412,0.4591
4929,0.288,0.0008,0.0156,0.0978,0.5978
4930,0.7666,0.0,0.007,0.144,0.0824
4931,0.4094,0.0028,0.0202,0.4304,0.1372
4932,0.198983333333,0.0004,0.0042,0.0704,0.726016666667
4933,0.3216,0.0002,0.0306,0.535,0.1126
4934,0.723,0.0016,0.0189,0.0054,0.2511
4935,0.5168,0.0002,0.0184,0.169566666667,0.295033333333
4936,0.949433333333,0.0005,0.0012,0.0056,0.0432666666667
4937,0.0368,0.0056,0.0164,0.0414,0.8998
4938,0.1076,0.011,0.0652,0.4314,0.3848
4939,0.647,0.0012,0.022,0.066,0.2638
4940,0.438,0.0004,0.0572,0.3758,0.1286
4941,0.512226666667,0.0038,0.0375066666667,0.0940666666667,0.3524
4942,0.0522,0.0014,0.0126,0.0038,0.93
4943,0.3218,0.0,0.0441333333333,0.537266666667,0.0968
4944,0.3012,0.0,0.044,0.4692,0.1856
4945,0.484783333333,0.0,0.0322,0.18761,0.295406666667
4946,0.8537,0.0,0.0004,0.1123,0.0336
4947,0.207,0.004,0.0286,0.494,0.2664
4948,0.6856,0.0,0.0092,0.0886,0.2166
4949,0.4224,0.0,0.0298,0.2553,0.2925
4950,0.096,0.0062,0.0592,0.0088,0.8298
4951,0.403356666667,0.0044,0.0014,0.150843333333,0.44
4952,0.234083333333,0.0006,0.0244,0.200533333333,0.540383333333
4953,0.9193,0.0018,0.0012,0.0072,0.0705
4954,0.2168,0.0,0.0154,0.5016,0.2662
4955,0.384,0.0004,0.0452,0.409,0.1614
4956,0.055,0.0599866666667,0.0108,0.0076,0.866613333333
4957,0.1968,0.0144428571429,0.0568,0.0038,0.728157142857
4958,0.3759,0.0244,0.0164,0.152,0.4313
4959,0.002,0.0004,0.0282,0.0004,0.969
4960,0.0804,0.0018,0.2104,0.2858,0.4216
4961,0.159,0.0094,0.0336,0.0268,0.7712
4962,0.516344285714,0.0,0.0102,0.0972333333333,0.376222380952
4963,0.3306,0.0034,0.061,0.416066666667,0.188933333333
4964,0.5326,0.0002,0.0158,0.2862,0.1652
4965,0.467273333333,0.0068,0.03628,0.0608,0.428846666667
4966,0.42854,0.0002,0.01861,0.14,0.41265
4967,0.7474,0.0046,0.0328,0.0078,0.2074
4968,0.6588,0.0002,0.022,0.057,0.262
4969,0.658066666667,0.0,0.0135566666667,0.268243333333,0.0601333333333
4970,0.1056,0.0052,0.0441,0.0128,0.8323
4971,0.595816666667,0.0008,0.014,0.0168,0.372583333333
4972,0.0144,0.0024,0.0198,0.0314,0.932
4973,0.43792,0.0238,0.0342,0.02008,0.484
4974,0.846436666667,0.0008,0.0212,0.0356,0.0959633333333
4975,0.168,0.003,0.01,0.0768,0.7422
4976,0.0188,0.0164,0.1522,0.0206,0.792
4977,0.36705,0.0012,0.0318,0.42415,0.1758
4978,0.8854,0.0,0.007,0.0238,0.0838
4979,0.0074,0.0086,0.0448,0.018,0.9212
4980,0.5964,0.007,0.0548,0.025,0.3168
4981,0.93956,0.0002,0.001,0.0022,0.05704
4982,0.4956,0.0002,0.0707,0.3537,0.0798
4983,0.565576666667,0.0004,0.0036,0.0832,0.347223333333
4984,0.8868,0.0,0.00413571428571,0.0118,0.0972642857143
4985,0.0516,0.0028,0.0198,0.0106,0.9152
4986,0.7376,0.0016,0.0074,0.1752,0.0782
4987,0.1746,0.013,0.03,0.0022,0.7802
4988,0.0118,0.0006,0.0314,0.0306,0.9256
4989,0.4094,0.0032,0.100453333333,0.2594,0.227546666667
4990,0.6262,0.0,0.0044,0.1826,0.1868
4991,0.5831,0.0,0.0114,0.1494,0.2561
4992,0.8978,0.0,0.0028,0.0418,0.0576
4993,0.2486,0.0008,0.053,0.4878,0.2098
4994,0.2955,0.0,0.0026,0.0325,0.6694
4995,0.86,0.0,0.0132,0.0796,0.0472
4996,0.6228,0.0004,0.047,0.1994,0.1304
4997,0.773133333333,0.0404,0.0074,0.0134,0.165666666667
4998,0.60665,0.0002,0.0112,0.0538,0.32815
4999,0.761877142857,0.0,0.001,0.0298,0.207322857143
5000,0.083,0.0084,0.1082,0.4752,0.3252
5001,0.741809047619,0.001,0.016,0.0706642857143,0.170526666667
5002,0.5788,0.0004,0.0078,0.2575,0.1555
5003,0.0848,0.0022,0.117607142857,0.4128,0.382592857143
5004,0.4772,0.0014,0.0098,0.255433333333,0.256166666667
5005,0.3634,0.0008,0.0124,0.520013809524,0.103386190476
5006,0.1442,0.0146,0.0516,0.021,0.7686
5007,0.2478,0.0,0.1918,0.1643,0.3961
5008,0.049,0.0,0.0054,0.0023,0.9433
5009,0.4984,0.0006,0.023,0.2512,0.2268
5010,0.3872,0.0,0.0556,0.391,0.1662
5011,0.933246666667,0.0002,0.0012,0.004,0.0613533333333
5012,0.37039,0.0038,0.0654,0.184033333333,0.376376666667
5013,0.0896,0.0134,0.1562,0.00203666666667,0.738763333333
5014,0.7472,0.0012,0.0232666666667,0.0692,0.159133333333
5015,0.907,0.0012,0.0022,0.0208,0.0688
5016,0.834,0.0014,0.0076,0.0538,0.1032
5017,0.9272,0.0002,0.0002,0.035,0.0374
5018,0.2534,0.0016,0.1614,0.33088,0.25272
5019,0.9108,0.0024,0.0054,0.0332,0.0482
5020,0.7444,0.0006,0.0026,0.0596,0.1928
5021,0.4852,0.0002,0.031,0.285,0.1986
5022,0.2082,0.0,0.1526,0.4867,0.1525
5023,0.425,0.0272,0.0932,0.0758,0.3788
5024,0.1262,0.045,0.325,0.0094,0.4944
5025,0.7426,0.0,0.0111,0.0638,0.1825
5026,0.9311,0.0012,0.00246666666667,0.0038,0.0614333333333
5027,0.975063333333,0.0,0.0002,0.009,0.0157366666667
5028,0.2418,0.0004,0.0146,0.6194,0.1238
5029,0.559216666667,0.0008,0.0076,0.0556,0.376783333333
5030,0.1674,0.011,0.0266,0.6246,0.1704
5031,0.2934,0.0,0.0298,0.5636,0.1132
5032,0.158446666667,0.0028,0.0296,0.004,0.805153333333
5033,0.60871,0.0,0.0186,0.2004,0.17229
5034,0.0392,0.0056,0.36295,0.2054,0.38685
5035,0.544,0.0014,0.0292,0.2492,0.1762
5036,0.6478,0.0068,0.0088,0.0814,0.2552
5037,0.454823333333,0.0,0.0752,0.377776666667,0.0922
5038,0.58917,0.0038,0.032,0.13563,0.2394
5039,0.0046,0.006,0.03165,0.0298,0.92795
5040,0.0696,0.044,0.1056,0.0031,0.7777
5041,0.840533333333,0.0594,0.005,0.0292,0.0658666666667
5042,0.9226,0.0,0.0004,0.0056,0.0714
5043,0.3582,0.0,0.0482,0.4592,0.1344
5044,0.5086,0.0,0.0866,0.373,0.0318
5045,0.5738,0.0024,0.0552,0.1114,0.2572
5046,0.40015,0.0,0.018,0.38315,0.1987
5047,0.0342,0.0208,0.5242,0.0264,0.3944
5048,0.2646,0.0,0.0516,0.3867,0.2971
5049,0.3436,0.0038,0.0704,0.4466,0.1356
5050,0.01629,0.0123,0.004,0.0002,0.96721
5051,0.5482,0.0044,0.0042,0.008,0.4352
5052,0.0288,0.1184,0.1118,0.016,0.725
5053,0.732431746032,0.0006,0.000666666666667,0.0022,0.264101587302
5054,0.6564,0.0,0.008,0.2882,0.0474
5055,0.4958,0.0,0.017,0.3428,0.1444
5056,0.0142,0.0012,0.0312,0.0076,0.9458
5057,0.465523809524,0.0008,0.0508,0.0976,0.385276190476
5058,0.0288,0.0,0.018,0.1418,0.8114
5059,0.9154,0.002,0.0082,0.008,0.0664
5060,0.22,0.0496,0.1896,0.0164,0.5244
5061,0.8664,0.0,0.0014,0.0952,0.037
5062,0.8716,0.0002,0.0032,0.0772,0.0478
5063,0.578316666667,0.0014,0.035,0.0686,0.316683333333
5064,0.0142333333333,0.0023,0.02135,0.0002,0.961916666667
5065,0.8098,0.0,0.0036,0.1108,0.0758
5066,0.54,0.0006,0.0124,0.3008,0.1462
5067,0.640726666667,0.0008,0.0198,0.1716,0.167073333333
5068,0.7458,0.0,0.018,0.1586,0.0776
5069,0.4112,0.0,0.0982,0.3922,0.0984
5070,0.0118,0.0038,0.0682,0.0033,0.9129
5071,0.8432,0.0,0.0004,0.1122,0.0442
5072,0.8566,0.0058,0.001,0.048,0.0886
5073,0.709197619048,0.0012,0.0394,0.037,0.213202380952
5074,0.7634,0.0006,0.0058,0.1742,0.056
5075,0.0464,0.0266,0.0384166666667,0.0246,0.863983333333
5076,0.0204,0.0044,0.1314,0.0006,0.8432
5077,0.26852,0.0022,0.2728,0.28518,0.1713
5078,0.3128,0.0294,0.0418,0.2788,0.3372
5079,0.9318,0.0008,0.0004,0.0156,0.0514
5080,0.7386,0.0,0.0126,0.1802,0.0686
5081,0.2948,0.0002,0.0042,0.0858,0.615
5082,0.6277,0.001,0.0129,0.0312,0.3272
5083,0.3286,0.0004,0.0188,0.483297619048,0.168902380952
5084,0.61463,0.0,0.0181333333333,0.26577,0.101466666667
5085,0.402,0.0004,0.0152,0.3894,0.193
5086,0.9268,0.0,0.001,0.0242,0.048
5087,0.1902,0.0006,0.0916,0.4144,0.3032
5088,0.6328,0.0,0.004,0.2002,0.163
5089,0.3114,0.0,0.033,0.4368,0.2188
5090,0.58541047619,0.0002,0.024,0.005,0.38538952381
5091,0.004,0.0161,0.0265833333333,0.0008,0.952516666667
5092,0.4094,0.0,0.0626,0.474646666667,0.0533533333333
5093,0.774,0.0006,0.0078,0.0324,0.1852
5094,0.9494,0.001,0.0,0.0092,0.0404
5095,0.8276,0.0002,0.005,0.0941666666667,0.0730333333333
5096,0.9065,0.0002,0.0054,0.0344,0.0535
5097,0.1392,0.003,0.068,0.4502,0.3396
5098,0.923783333333,0.0012,0.0018,0.0224,0.0508166666667
5099,0.2195,0.0006,0.205,0.0448,0.5301
5100,0.2736,0.0012,0.0718666666667,0.395,0.258333333333
5101,0.299,0.0,0.102,0.2686,0.3304
5102,0.347002380952,0.0,0.0172,0.5218,0.113997619048
5103,0.7406,0.0,0.0034,0.1478,0.1082
5104,0.3968,0.0004,0.019,0.3936,0.1902
5105,0.801593333333,0.0036,0.0002,0.113,0.0816066666667
5106,0.104949761905,0.0218,0.0572,0.0014,0.814650238095
5107,0.9634,0.0008,0.003,0.0006,0.0322
5108,0.5592,0.007,0.04464,0.0432,0.34596
5109,0.881137142857,0.002,0.0406628571429,0.0062,0.07
5110,0.335426666667,0.004,0.0434,0.230866666667,0.386306666667
5111,0.0186,0.0222,0.0456,0.0,0.9136
5112,0.1674,0.005,0.0678,0.5668,0.193
5113,0.0924,0.0038,0.0364,0.491783333333,0.375616666667
5114,0.2404,0.0022,0.0622,0.5002,0.195
5115,0.211,0.0034,0.1164,0.4902,0.179
5116,0.648566666667,0.0002,0.0102,0.25425,0.0867833333333
5117,0.3642,0.017,0.088,0.0842,0.4466
5118,0.079,0.278,0.098,0.0122,0.5328
5119,0.9196,0.0002,0.0014,0.0078,0.071
5120,0.206,0.0086,0.0774,0.0056,0.7024
5121,0.2184,0.0026,0.0496,0.1588,0.5706
5122,0.002,0.0002,0.078,0.0004,0.9194
5123,0.7022,0.0,0.0032,0.2522,0.0424
5124,0.6842,0.0004,0.0154,0.0556,0.2444
5125,0.3734,0.0046,0.032,0.1924,0.3976
5126,0.191,0.004,0.216,0.4352,0.1538
5127,0.88528,0.0002,0.00842,0.031,0.0751
5128,0.3398,0.0,0.0158,0.2427,0.4017
5129,0.96715,0.002,0.0024,0.0062,0.02225
5130,0.7434,0.0014,0.0016,0.0774,0.1762
5131,0.674433333333,0.0002,0.0096,0.026,0.289766666667
5132,0.63676047619,0.0006,0.0084,0.20765,0.14658952381
5133,0.53912,0.0,0.0026,0.401566666667,0.0567133333333
5134,0.129248095238,0.0311333333333,0.0304,0.0054,0.803818571429
5135,0.9405,0.0002,0.0001,0.0516,0.0076
5136,0.8862,0.0,0.013,0.0166,0.0842
5137,0.42776,0.0006,0.0078,0.2278,0.33604
5138,0.1024,0.0016,0.0538,0.3012,0.541
5139,0.0164,0.0034,0.0535,0.0118,0.9149
5140,0.411,0.0004,0.0458,0.4198,0.123
5141,0.0346,0.0006,0.1588,0.5458,0.2602
5142,0.5034,0.0254,0.0398,0.2296,0.2018
5143,0.9436,0.0,0.0002,0.0066,0.0496
5144,0.1046,0.0124,0.1128,0.1376,0.6326
5145,0.886,0.001,0.0134,0.0462,0.0534
5146,0.9242,0.0026,0.0206,0.0008,0.0518
5147,0.1358,0.003,0.0768,0.2778,0.5066
5148,0.3374,0.007,0.1756,0.1152,0.3648
5149,0.0108,0.0002,0.0032,0.0046,0.9812
5150,0.0008,0.0004,0.0034,0.0,0.9954
5151,0.4528,0.001,0.0544,0.053,0.4388
5152,0.24318,0.0,0.08522,0.27502,0.39658
5153,0.4498,0.0052,0.0568,0.2164,0.2718
5154,0.548223333333,0.0008,0.0634,0.152176666667,0.2354
5155,0.6113,0.011,0.0722,0.0982,0.2073
5156,0.2468,0.0012,0.034,0.656,0.062
5157,0.279318571429,0.0,0.003,0.01,0.707681428571
5158,0.978083333333,0.0004,0.0004,0.0088,0.0123166666667
5159,0.87908,0.0002,0.0012,0.06312,0.0564
5160,0.6926,0.0,0.039,0.1112,0.1572
5161,0.475,0.0092,0.0896,0.1858,0.2404
5162,0.77065,0.0,0.0072,0.10685,0.1153
5163,0.4653,0.0004,0.0116,0.20705,0.31565
5164,0.6734,0.0,0.0052,0.0954,0.226
5165,0.596543333333,0.0,0.0238,0.281056666667,0.0986
5166,0.103,0.003,0.051,0.2698,0.5732
5167,0.0899666666667,0.0014,0.0016,0.019,0.888033333333
5168,0.0808,0.001,0.2716,0.5026,0.144
5169,0.2092,0.0018,0.017,0.493,0.279
5170,0.206833333333,0.0212,0.0505666666667,0.0028,0.7186
5171,0.6404,0.0006,0.003,0.2845,0.0715
5172,0.017,0.0212,0.1934,0.006,0.7624
5173,0.7486,0.0,0.005,0.1676,0.0788
5174,0.2626,0.0,0.0154,0.6154,0.1066
5175,0.5716,0.0,0.01,0.3807,0.0377
5176,0.853,0.0022,0.006,0.027,0.1118
5177,0.422,0.001,0.0146,0.4578,0.1046
5178,0.1508,0.003,0.0156,0.1508,0.6798
5179,0.4158,0.0006,0.0808666666667,0.254,0.248733333333
5180,0.415183333333,0.0,0.0082,0.17,0.406616666667
5181,0.4212,0.001,0.0484,0.1844,0.345
5182,0.058,0.0416,0.1218,0.002,0.7766
5183,0.2295,0.0014,0.0652,0.157,0.5469
5184,0.14358,0.00673333333333,0.1734,0.125314285714,0.550972380952
5185,0.6484,0.0002,0.0284,0.2656,0.0574
5186,0.4468,0.0,0.0126,0.422,0.1186
5187,0.02,0.0026,0.0202,0.0106,0.9466
5188,0.788866666667,0.0,0.003,0.140933333333,0.0672
5189,0.6112,0.0,0.0108,0.2674,0.1106
5190,0.903,0.0008,0.0022,0.0136,0.0804
5191,0.446186666667,0.0012,0.0166,0.364813333333,0.1712
5192,0.983,0.0,0.0006,0.0052,0.0112
5193,0.0344,0.0108,0.0624,0.1058,0.7866
5194,0.064,0.0104,0.1348,0.0826,0.7082
5195,0.1186,0.0836,0.3244,0.0886,0.3848
5196,0.7162,0.0004,0.0032,0.0808,0.1994
5197,0.1272,0.044,0.150733333333,0.0018,0.676266666667
5198,0.0178,0.1192,0.0444,0.0018,0.8168
5199,0.2996,0.0227333333333,0.0336,0.005,0.639066666667
5200,0.8146,0.0046,0.0346,0.0044,0.1418
5201,0.517318744589,0.0126,0.02665,0.0058,0.437631255411
5202,0.7248,0.0008,0.0034,0.0898,0.1812
5203,0.4752,0.0002,0.0286,0.2822,0.2138
5204,0.0596,0.0086,0.0372633333333,0.0146,0.879936666667
5205,0.0616,0.0078,0.0569166666667,0.011,0.862683333333
5206,0.055,0.0026,0.0244,0.1344,0.7836
5207,0.587033333333,0.0006,0.0143333333333,0.1075,0.290533333333
5208,0.8752,0.0,0.0016,0.0896,0.0336
5209,0.689,0.0006,0.00326666666667,0.1922,0.114933333333
5210,0.9654,0.0026,0.0042,0.0044,0.0234
5211,0.1536,0.0002,0.0732,0.5466,0.2264
5212,0.2722,0.0008,0.0601533333333,0.4536,0.213246666667
5213,0.11476,0.0056,0.071,0.01224,0.7964
5214,0.3256,0.001,0.037,0.4092,0.2272
5215,0.542593333333,0.0,0.0078,0.398006666667,0.0516
5216,0.606,0.0002,0.0104,0.1865,0.1969
5217,0.938816666667,0.0,0.00218333333333,0.0054,0.0536
5218,0.2506,0.0004,0.0576,0.1574,0.534
5219,0.6994,0.0008,0.0034,0.196133333333,0.100266666667
5220,0.0586,0.0344,0.5398,0.0428,0.3244
5221,0.642555714286,0.0006,0.002,0.0512,0.303644285714
5222,0.974533333333,0.0002,0.0006,0.01,0.0146666666667
5223,0.808,0.0,0.0018,0.123,0.0672
5224,0.5922,0.0,0.0074,0.2474,0.153
5225,0.6018,0.003,0.047,0.2786,0.0696
5226,0.9218,0.0028,0.0038,0.0204,0.0512
5227,0.4017,0.0002,0.0268,0.5072,0.0641
5228,0.7302,0.0002,0.0208,0.1632,0.0856
5229,0.038,0.0112,0.0472,0.002,0.9016
5230,0.4984,0.0002,0.012,0.4078,0.0816
5231,0.38,0.0,0.0636,0.3662,0.1902
5232,0.638,0.0058,0.0764,0.1038,0.176
5233,0.7494,0.0,0.0076,0.151,0.092
5234,0.6248,0.003,0.0102,0.0898,0.2722
5235,0.6236,0.0034,0.0148,0.0396,0.3186
5236,0.552,0.0,0.0554,0.306433333333,0.0861666666667
5237,0.329,0.0002,0.0596,0.5074,0.1038
5238,0.333,0.0,0.1111,0.378,0.1779
5239,0.5773,0.0014,0.0124,0.0852,0.3237
5240,0.9658,0.0,0.0002,0.008,0.026
5241,0.7734,0.001,0.0638,0.0014,0.1604
5242,0.3046,0.0016,0.113653333333,0.392566666667,0.18758
5243,0.0352,0.0018,0.0248,0.0002,0.938
5244,0.6476,0.0008,0.009,0.0704,0.2722
5245,0.7224,0.0,0.0104,0.106,0.1612
5246,0.16145,0.03635,0.10915,0.0112,0.68185
5247,0.1246,0.0278,0.097380952381,0.0374,0.712819047619
5248,0.1068,0.0012,0.186,0.5096,0.1964
5249,0.3667,0.0004,0.0374,0.4616,0.1339
5250,0.9264,0.0028,0.0008,0.0204,0.0496
5251,0.247,0.003,0.0629,0.5232,0.1639
5252,0.4488,0.0002,0.0316,0.4382,0.0812
5253,0.4926,0.0002,0.0036,0.32,0.1836
5254,0.983276666667,0.0012,0.0014,0.0004,0.0137233333333
5255,0.991283333333,0.0002,0.00095,0.0056,0.00196666666667
5256,0.847,0.008,0.0134,0.0096,0.122
5257,0.879533333333,0.0,0.0014,0.00686666666667,0.1122
5258,0.114,0.0052,0.1384,0.418266666667,0.324133333333
5259,0.2334,0.0002,0.044,0.5268,0.1956
5260,0.6716,0.0,0.0032,0.181,0.1442
5261,0.61272,0.0002,0.0114,0.1028,0.27288
5262,0.0138,0.006,0.0516,0.0074,0.9212
5263,0.5562,0.005,0.0254,0.1362,0.2772
5264,0.128833333333,0.0056,0.0138466666667,0.0038,0.84792
5265,0.2498,0.0022,0.0114,0.4582,0.2784
5266,0.745566666667,0.0014,0.0014,0.002,0.249633333333
5267,0.651,0.0016,0.0042,0.2592,0.084
5268,0.6226,0.0012,0.0014,0.0168,0.358
5269,0.2824,0.0,0.0532,0.5126,0.1518
5270,0.701333333333,0.0006,0.0084,0.180266666667,0.1094
5271,0.1918,0.004,0.065,0.6267,0.1125
5272,0.484683333333,0.0118,0.022,0.0938,0.387716666667
5273,0.611,0.0002,0.0524,0.241,0.0954
5274,0.1586,0.0038,0.0904,0.062,0.6852
5275,0.1222,0.0034,0.2138,0.2936,0.367
5276,0.0556,0.0006,0.1632,0.31905,0.46155
5277,0.6882,0.007,0.0218,0.003,0.28
5278,0.7168,0.0002,0.0102,0.2208,0.052
5279,0.0194,0.0118,0.0556,0.0044,0.9088
5280,0.7748,0.0004,0.0012,0.1408,0.0828
5281,0.600866666667,0.0004,0.0112,0.0964,0.291133333333
5282,0.70344,0.0004,0.0114,0.0622,0.22256
5283,0.6584,0.007,0.0292,0.0566,0.2488
5284,0.2808,0.003,0.0514,0.1628,0.502
5285,0.027,0.008,0.34578,0.1172,0.50202
5286,0.920803809524,0.0,0.0018,0.0231961904762,0.0542
5287,0.561466666667,0.0144,0.022,0.0384,0.363733333333
5288,0.6148,0.0022,0.0868,0.09917,0.19703
5289,0.586333333333,0.0004,0.0112,0.220666666667,0.1814
5290,0.0014,0.0002,0.007,0.0004,0.991
5291,0.0084,0.0076,0.017,0.0028,0.9642
5292,0.0655333333333,0.0644,0.0494,0.011,0.809666666667
5293,0.003,0.001,0.0064,0.0008,0.9888
5294,0.8828,0.0006,0.0052,0.0524,0.059
5295,0.72059,0.0,0.014,0.07981,0.1856
5296,0.94428,0.0,0.0066,0.0094,0.03972
5297,0.675,0.0058,0.0254,0.0016,0.2922
5298,0.0364,0.001,0.1482,0.1278,0.6866
5299,0.6224,0.0014,0.0338,0.0384,0.304
5300,0.0002,0.001,0.0,0.0,0.9988
5301,0.588,0.0,0.0088,0.2303,0.1729
5302,0.7524,0.0004,0.005,0.0518,0.1904
5303,0.171,0.0202,0.073,0.38215,0.35365
5304,0.064,0.014,0.3324,0.2194,0.3702
5305,0.5412,0.0,0.0234,0.2152,0.2202
5306,0.427866666667,0.0004,0.0248,0.446933333333,0.1
5307,0.3644,0.002,0.0452,0.395,0.1934
5308,0.0236,0.0032,0.0906,0.0142533333333,0.868346666667
5309,0.8942,0.0004,0.0024,0.0216,0.0814
5310,0.272966666667,0.06285,0.0172,0.0042,0.642783333333
5311,0.818643333333,0.0224,0.012,0.0048,0.142156666667
5312,0.1254,0.0028,0.0959666666667,0.0066,0.769233333333
5313,0.2664,0.005,0.2392,0.0514,0.438
5314,0.4862,0.0,0.0122,0.405,0.0966
5315,0.438366666667,0.0,0.0076,0.389753333333,0.16428
5316,0.4592,0.0,0.0202,0.1244,0.3962
5317,0.653,0.0076,0.0016,0.1948,0.143
5318,0.793158809524,0.0008,0.0034,0.0126,0.190041190476
5319,0.763,0.0,0.0012,0.2016,0.0342
5320,0.3578,0.0016,0.0358,0.5598,0.045
5321,0.63436,0.0002,0.0406,0.09664,0.2282
5322,0.1372,0.0004,0.0978,0.4116,0.353
5323,0.35,0.0004,0.0,0.002,0.6476
5324,0.5692,0.0628,0.0578,0.130116666667,0.180083333333
5325,0.953840952381,0.0,0.020859047619,0.0,0.0253
5326,0.1564,0.0528,0.2262,0.003,0.5616
5327,0.034,0.0048,0.3722,0.1056,0.4834
5328,0.42011,0.0,0.0158,0.309006666667,0.255083333333
